Contract_ID,Lessee_ID,Owner_ID,WH_ID,Start_date,End_date,NumSkids,StorPref,TotPrice,Deposit,Status
36438,38330,9332,77,5/12/2018,12/23/2018,169,cooler,7000.77,700.077,Accepted
36439,6928,35040,225,2/8/2018,3/7/2018,78,climate_controlled,742.24,74.224,Pending
36440,1276,22473,55,10/31/2018,12/28/2018,51,climate_controlled,933.59,93.359,Declined
36441,7205,1401,136,5/25/2018,11/27/2018,97,climate_controlled,10249.83,1024.983,Terminated
36442,16634,33546,282,6/29/2018,7/31/2018,86,frozen,1143.63,114.363,Declined
36443,26753,32214,361,3/4/2018,7/10/2018,121,dry,5377.09,537.709,Terminated
36444,35170,33355,43,12/10/2018,12/21/2018,107,dry,513.88,51.388,Active
36445,30890,5565,32,5/19/2018,11/15/2018,70,climate_controlled,2187.22,218.722,Active
36446,30989,28659,149,12/17/2018,12/24/2018,90,cooler,198.84,19.884,Active
36447,30881,11384,248,7/7/2018,12/28/2018,116,cooler,13271.67,1327.167,Pending
36448,27216,1666,140,5/16/2018,9/29/2018,121,climate_controlled,3375.96,337.596,Active
36449,2796,174,108,10/5/2018,12/29/2018,71,climate_controlled,2222.2,222.22,Terminated
36450,26367,10183,171,3/3/2018,5/9/2018,93,dry,1016.08,101.608,Accepted
36451,20917,27779,142,11/30/2018,12/9/2018,112,climate_controlled,302.23,30.223,Terminated
36452,33096,24998,292,12/4/2018,12/17/2018,121,climate_controlled,686.78,68.678,Declined
36453,8453,33115,178,12/22/2018,12/28/2018,99,dry,346.83,34.683,Accepted
36454,27487,35610,368,1/18/2018,3/10/2018,113,climate_controlled,697.24,69.724,Active
36455,342,4500,4,3/19/2018,10/29/2018,67,climate_controlled,9868.27,986.827,Pending
36456,7214,16042,224,8/3/2018,9/10/2018,54,frozen,680.03,68.003,Pending
36457,13628,25843,329,10/16/2018,12/25/2018,102,climate_controlled,1877.92,187.792,Terminated
36458,34407,33546,220,3/9/2018,4/19/2018,99,climate_controlled,2455.42,245.542,Declined
36459,31764,16884,297,1/7/2018,4/27/2018,54,climate_controlled,2562.17,256.217,Terminated
36460,20610,29235,296,5/15/2018,5/28/2018,119,cooler,642.87,64.287,Active
36461,10467,25843,117,8/12/2018,12/29/2018,144,dry,5264.48,526.448,Pending
36462,10606,36493,191,10/3/2018,12/5/2018,97,dry,2025.17,202.517,Accepted
36463,17825,30717,273,12/3/2018,12/18/2018,23,dry,163.33,16.333,Accepted
36464,39001,38424,78,6/12/2018,9/9/2018,128,climate_controlled,4734.08,473.408,Accepted
36465,34317,28280,261,7/4/2018,7/31/2018,138,dry,1273.99,127.399,Active
36466,30052,4516,345,9/20/2018,11/11/2018,91,climate_controlled,2364.7,236.47,Terminated
36467,2277,3223,309,6/29/2018,8/10/2018,89,climate_controlled,648.88,64.888,Pending
36468,34628,15365,341,4/24/2018,12/8/2018,67,climate_controlled,9240.93,924.093,Accepted
36469,27370,18836,247,6/10/2018,10/5/2018,70,dry,6031.43,603.143,Terminated
36470,17676,26171,275,11/15/2018,11/20/2018,123,climate_controlled,297.63,29.763,Pending
36471,24062,15195,83,11/25/2018,12/31/2018,84,climate_controlled,1272.57,127.257,Accepted
36472,6908,574,38,12/30/2018,12/31/2018,90,frozen,30.77,3.077,Terminated
36473,29553,16330,133,12/20/2018,12/24/2018,130,cooler,205.15,20.515,Declined
36474,24894,27963,105,9/15/2018,12/6/2018,156,climate_controlled,2355.13,235.513,Active
36475,31200,6168,22,12/3/2018,12/29/2018,106,cooler,362.43,36.243,Accepted
36476,24755,15022,79,3/3/2018,5/29/2018,126,dry,7207.89,720.789,Terminated
36477,29298,28674,114,6/17/2018,9/10/2018,85,climate_controlled,2470.36,247.036,Accepted
36478,24371,17618,211,9/25/2018,10/15/2018,123,climate_controlled,970.52,97.052,Declined
36479,30334,5565,32,5/4/2018,12/3/2018,92,climate_controlled,3401.65,340.165,Accepted
36480,27084,27952,113,4/16/2018,9/4/2018,101,climate_controlled,7491.16,749.116,Pending
36481,6159,13751,208,8/11/2018,8/13/2018,125,climate_controlled,118.36,11.836,Accepted
36482,21908,7541,298,7/3/2018,12/9/2018,90,climate_controlled,8656.57,865.657,Terminated
36483,37766,39481,197,4/20/2018,10/31/2018,101,climate_controlled,6596.47,659.647,Accepted
36484,18311,23830,239,1/18/2018,6/5/2018,80,climate_controlled,7259.18,725.918,Active
36485,532,23988,109,5/17/2018,8/13/2018,83,climate_controlled,3073.68,307.368,Accepted
36486,4384,19138,151,8/28/2018,9/16/2018,160,climate_controlled,1327.27,132.727,Active
36487,5936,8431,45,2/27/2018,11/17/2018,90,cooler,11454.98,1145.498,Accepted
36488,8009,33546,177,12/8/2018,12/28/2018,65,climate_controlled,341.92,34.192,Pending
36489,7630,931,17,4/12/2018,8/16/2018,121,climate_controlled,6656.45,665.645,Terminated
36490,28176,34342,92,10/11/2018,12/4/2018,111,climate_controlled,4729.51,472.951,Terminated
36491,13052,4500,4,12/9/2018,12/14/2018,97,climate_controlled,318.9,31.89,Pending
36492,12912,23670,110,11/30/2018,12/26/2018,127,dry,2292.76,229.276,Pending
36493,23591,26444,252,8/29/2018,10/21/2018,90,climate_controlled,1380.03,138.003,Active
36494,12840,34906,148,2/24/2018,4/6/2018,90,climate_controlled,1611.06,161.106,Active
36495,21495,19336,287,6/14/2018,8/16/2018,98,cooler,1364.03,136.403,Terminated
36496,8568,26444,252,3/7/2018,4/5/2018,85,climate_controlled,713.16,71.316,Accepted
36497,18084,3147,319,1/24/2018,6/20/2018,134,climate_controlled,11915.94,1191.594,Declined
36498,2453,5909,379,5/8/2018,9/25/2018,139,climate_controlled,16890.21,1689.021,Pending
36499,5709,25194,355,1/6/2018,12/13/2018,140,climate_controlled,37668.82,3766.882,Declined
36500,251,28280,261,5/3/2018,12/22/2018,101,dry,8046.35,804.635,Terminated
36501,29110,16327,246,8/31/2018,12/12/2018,136,climate_controlled,5526.44,552.644,Active
36502,14420,15365,341,8/22/2018,9/24/2018,89,climate_controlled,1776.68,177.668,Declined
36503,19764,28413,183,2/12/2018,4/5/2018,166,climate_controlled,2451.96,245.196,Accepted
36504,9685,12743,244,1/4/2018,5/30/2018,77,dry,6268.42,626.842,Pending
36505,14983,17148,15,5/23/2018,10/16/2018,68,dry,7833.6,783.36,Declined
36506,32497,3390,30,4/1/2018,5/14/2018,104,climate_controlled,1811.34,181.134,Active
36507,20997,4854,172,7/13/2018,8/14/2018,143,cooler,2166.39,216.639,Pending
36508,19716,19021,143,11/16/2018,11/22/2018,92,climate_controlled,304.89,30.489,Pending
36509,9944,4854,162,4/8/2018,8/28/2018,62,dry,2130.33,213.033,Terminated
36510,12556,14904,295,8/3/2018,10/16/2018,100,climate_controlled,2335.56,233.556,Terminated
36511,18370,36491,204,10/23/2018,11/1/2018,89,dry,421.35,42.135,Active
36512,15331,16327,246,11/25/2018,12/26/2018,70,climate_controlled,856.11,85.611,Declined
36513,25302,5909,40,5/19/2018,7/30/2018,173,dry,5307.28,530.728,Declined
36514,9089,21102,320,9/19/2018,11/15/2018,92,dry,2289.54,228.954,Accepted
36515,15215,7883,367,4/4/2018,10/20/2018,114,climate_controlled,9666.1,966.61,Declined
36516,559,27020,294,8/11/2018,10/21/2018,131,dry,3571.58,357.158,Accepted
36517,36773,16327,112,8/28/2018,9/10/2018,114,climate_controlled,779.57,77.957,Active
36518,15502,27963,105,1/7/2018,6/19/2018,110,climate_controlled,3301.08,330.108,Declined
36519,13365,1401,136,11/3/2018,11/20/2018,91,climate_controlled,878.87,87.887,Terminated
36520,16237,36026,46,1/3/2018,7/11/2018,82,dry,7500.18,750.018,Terminated
36521,27205,26240,125,4/18/2018,5/13/2018,107,climate_controlled,1083.48,108.348,Accepted
36522,24718,12743,293,5/13/2018,12/25/2018,78,climate_controlled,5563.69,556.369,Active
36523,1724,38424,78,5/24/2018,10/20/2018,90,climate_controlled,5572.68,557.268,Accepted
36524,8133,20656,290,4/23/2018,9/5/2018,67,climate_controlled,6423.19,642.319,Pending
36525,1622,23666,256,12/28/2018,12/31/2018,155,frozen,200.57,20.057,Active
36526,35545,17744,348,9/1/2018,12/28/2018,92,dry,6281.61,628.161,Active
36527,26141,10678,316,3/26/2018,4/8/2018,112,dry,574.42,57.442,Accepted
36528,37929,17618,211,5/14/2018,12/30/2018,120,climate_controlled,10888.77,1088.877,Accepted
36529,12403,25742,130,10/9/2018,10/14/2018,73,dry,192,19.2,Pending
36530,19162,1401,136,9/24/2018,12/5/2018,72,climate_controlled,2945.08,294.508,Declined
36531,14607,20449,91,12/9/2018,12/21/2018,136,climate_controlled,729.71,72.971,Terminated
36532,17520,15365,160,2/18/2018,3/1/2018,102,cooler,395.44,39.544,Terminated
36533,31163,21042,72,7/13/2018,8/3/2018,122,cooler,1293.77,129.377,Pending
36534,18874,36491,88,5/12/2018,12/11/2018,97,frozen,15432.92,1543.292,Pending
36535,11230,32551,158,10/12/2018,11/7/2018,133,climate_controlled,1673.48,167.348,Pending
36536,8768,36026,60,8/3/2018,8/4/2018,47,climate_controlled,18.54,1.854,Pending
36537,16879,1401,136,10/19/2018,12/26/2018,100,climate_controlled,3863.15,386.315,Active
36538,35062,31492,104,2/28/2018,3/17/2018,98,climate_controlled,622.22,62.222,Terminated
36539,2635,29057,235,8/14/2018,9/22/2018,91,climate_controlled,858.76,85.876,Declined
36540,27038,5565,32,12/17/2018,12/18/2018,87,climate_controlled,15.1,1.51,Declined
36541,24832,1401,136,12/22/2018,12/29/2018,94,climate_controlled,373.82,37.382,Active
36542,30444,39158,370,5/26/2018,12/4/2018,109,dry,9357.4,935.74,Pending
36543,18085,35115,175,12/3/2018,12/6/2018,77,climate_controlled,91.13,9.113,Accepted
36544,12058,1178,249,4/9/2018,12/19/2018,103,climate_controlled,13486.69,1348.669,Terminated
36545,19419,15022,79,11/4/2018,11/28/2018,79,dry,1246.68,124.668,Declined
36546,12235,14904,295,9/12/2018,10/25/2018,95,climate_controlled,1289.29,128.929,Pending
36547,12983,23431,283,8/26/2018,12/23/2018,93,climate_controlled,4075.08,407.508,Accepted
36548,4686,30108,284,5/13/2018,7/15/2018,89,climate_controlled,4276.68,427.668,Declined
36549,35746,1464,332,4/20/2018,10/30/2018,115,climate_controlled,11324.92,1132.492,Pending
36550,19655,8431,180,11/14/2018,12/24/2018,97,climate_controlled,2040.99,204.099,Accepted
36551,11800,35593,7,1/27/2018,12/8/2018,87,climate_controlled,5478,547.8,Accepted
36552,36424,10183,171,3/4/2018,7/26/2018,70,dry,1643.73,164.373,Pending
36553,20253,21102,320,10/29/2018,12/19/2018,60,dry,1336,133.6,Active
36554,37804,13258,58,5/18/2018,5/20/2018,92,climate_controlled,8.71,0.871,Active
36555,28231,8748,19,1/11/2018,7/31/2018,105,climate_controlled,5106.83,510.683,Terminated
36556,25127,15022,79,10/28/2018,12/2/2018,78,dry,1795.07,179.507,Pending
36557,27719,10712,67,4/25/2018,8/7/2018,94,dry,2519.8,251.98,Terminated
36558,27541,30108,214,5/17/2018,10/17/2018,41,dry,2177.85,217.785,Terminated
36559,30805,4431,322,9/4/2018,10/13/2018,117,climate_controlled,2208.24,220.824,Active
36560,11185,29271,75,12/27/2018,12/28/2018,141,climate_controlled,31.15,3.115,Declined
36561,24937,21102,267,5/6/2018,6/12/2018,93,climate_controlled,2117.77,211.777,Terminated
36562,21395,72,302,10/26/2018,12/7/2018,86,dry,1387.01,138.701,Active
36563,31589,21530,8,7/11/2018,10/18/2018,139,dry,7238.66,723.866,Terminated
36564,17182,14141,254,6/23/2018,8/10/2018,102,climate_controlled,1493.75,149.375,Accepted
36565,34877,11880,87,3/23/2018,7/23/2018,86,dry,4580.84,458.084,Terminated
36566,7515,5595,350,8/4/2018,11/6/2018,126,climate_controlled,6541.78,654.178,Terminated
36567,27620,35040,48,10/14/2018,12/22/2018,82,climate_controlled,2351.25,235.125,Accepted
36568,5972,39809,303,4/13/2018,5/11/2018,36,dry,371.16,37.116,Accepted
36569,34449,23431,90,1/4/2018,1/12/2018,109,dry,59.63,5.963,Pending
36570,9093,5909,40,12/13/2018,12/22/2018,82,dry,314.45,31.445,Terminated
36571,32084,34694,82,7/19/2018,11/20/2018,130,cooler,6783.65,678.365,Pending
36572,29675,7883,115,12/4/2018,12/29/2018,97,dry,803.64,80.364,Accepted
36573,1245,30411,129,4/25/2018,7/6/2018,98,dry,2338.34,233.834,Active
36574,23841,17618,323,2/28/2018,10/9/2018,45,climate_controlled,2480.98,248.098,Accepted
36575,9834,24368,280,4/3/2018,4/22/2018,112,climate_controlled,1007.45,100.745,Active
36576,14530,22325,207,7/17/2018,11/26/2018,131,climate_controlled,4457.07,445.707,Terminated
36577,2668,26240,264,1/26/2018,8/14/2018,70,climate_controlled,7364.38,736.438,Pending
36578,27793,16884,260,11/13/2018,12/5/2018,126,cooler,1647.71,164.771,Accepted
36579,11837,19389,232,12/16/2018,12/29/2018,107,climate_controlled,219.51,21.951,Terminated
36580,16077,33546,220,8/26/2018,12/3/2018,87,climate_controlled,5210.28,521.028,Declined
36581,22487,31315,253,8/12/2018,11/1/2018,136,climate_controlled,6084.45,608.445,Active
36582,32761,29058,374,5/6/2018,5/17/2018,125,climate_controlled,462.9,46.29,Declined
36583,30012,23666,305,8/8/2018,10/7/2018,106,climate_controlled,1773.13,177.313,Pending
36584,14795,10857,187,12/25/2018,12/29/2018,91,climate_controlled,143.61,14.361,Active
36585,7333,4431,322,10/3/2018,10/5/2018,108,climate_controlled,104.53,10.453,Declined
36586,28195,528,266,11/13/2018,11/24/2018,52,climate_controlled,192.57,19.257,Accepted
36587,12651,13457,262,1/28/2018,7/8/2018,86,climate_controlled,7283.38,728.338,Active
36588,38210,16884,297,10/26/2018,12/9/2018,105,climate_controlled,1992.8,199.28,Pending
36589,23230,10733,369,9/11/2018,12/23/2018,113,dry,3367.34,336.734,Active
36590,9729,39481,197,2/21/2018,10/18/2018,130,climate_controlled,10459.95,1045.995,Declined
36591,16579,1666,140,5/19/2018,6/14/2018,92,climate_controlled,490.72,49.072,Terminated
36592,26463,17783,189,5/6/2018,7/9/2018,116,climate_controlled,2030.72,203.072,Declined
36593,29106,10678,270,8/4/2018,8/22/2018,85,dry,603.62,60.362,Declined
36594,35888,35040,225,8/27/2018,9/17/2018,85,climate_controlled,629.1,62.91,Declined
36595,2041,16884,260,7/1/2018,7/16/2018,126,cooler,1123.44,112.344,Declined
36596,13967,23084,97,1/11/2018,10/22/2018,65,climate_controlled,6408.91,640.891,Declined
36597,2774,25456,258,2/11/2018,6/22/2018,146,cooler,5634.05,563.405,Active
36598,4860,21487,339,11/12/2018,11/27/2018,108,cooler,178.95,17.895,Pending
36599,3895,5909,179,3/4/2018,9/23/2018,126,climate_controlled,4170.97,417.097,Terminated
36600,10413,23830,245,12/4/2018,12/21/2018,124,dry,831.65,83.165,Active
36601,1409,19974,25,1/22/2018,2/1/2018,116,climate_controlled,506.46,50.646,Declined
36602,38735,159,242,4/27/2018,7/26/2018,86,climate_controlled,2035.73,203.573,Pending
36603,7697,22325,207,1/13/2018,6/17/2018,122,climate_controlled,4874.12,487.412,Declined
36604,22921,27113,62,2/7/2018,9/20/2018,114,dry,16865.75,1686.575,Declined
36605,15022,18276,347,11/7/2018,11/19/2018,70,climate_controlled,256.28,25.628,Accepted
36606,29762,36491,88,9/16/2018,10/9/2018,90,frozen,1546.2,154.62,Terminated
36607,7280,26240,264,10/5/2018,10/11/2018,80,climate_controlled,252.49,25.249,Accepted
36608,1994,12743,244,8/31/2018,10/6/2018,52,dry,1043.81,104.381,Terminated
36609,30917,39481,197,7/24/2018,8/12/2018,79,climate_controlled,505.32,50.532,Active
36610,19138,22232,150,12/3/2018,12/5/2018,99,dry,83.32,8.332,Terminated
36611,34694,28674,114,1/31/2018,8/11/2018,53,climate_controlled,3479.36,347.936,Pending
36612,32163,22184,375,10/5/2018,10/12/2018,74,climate_controlled,204.36,20.436,Declined
36613,11079,11136,23,5/17/2018,10/11/2018,126,dry,9450.79,945.079,Pending
36614,27837,31492,57,1/13/2018,6/20/2018,115,dry,8506.55,850.655,Accepted
36615,16017,16330,133,4/29/2018,6/12/2018,64,cooler,1110.97,111.097,Pending
36616,28760,36491,88,9/5/2018,12/3/2018,121,frozen,8044,804.4,Terminated
36617,10078,36493,191,11/10/2018,12/24/2018,114,dry,1662.29,166.229,Active
36618,27026,27113,62,10/14/2018,11/26/2018,125,dry,3534.25,353.425,Pending
36619,6861,2525,226,12/13/2018,12/18/2018,68,dry,118.04,11.804,Active
36620,18459,36026,353,9/12/2018,10/19/2018,64,climate_controlled,1307.91,130.791,Active
36621,30399,20342,363,11/1/2018,11/27/2018,87,climate_controlled,1784.81,178.481,Declined
36622,3650,10853,80,1/3/2018,8/10/2018,90,climate_controlled,6946.56,694.656,Terminated
36623,30057,14141,254,9/1/2018,12/12/2018,69,climate_controlled,2147.26,214.726,Active
36624,2700,6257,359,2/18/2018,8/3/2018,111,dry,13569.61,1356.961,Declined
36625,25701,4516,281,3/14/2018,9/18/2018,91,cooler,7739.38,773.938,Declined
36626,23145,13736,377,10/10/2018,12/14/2018,83,climate_controlled,2355.47,235.547,Active
36627,14652,7883,367,2/25/2018,3/14/2018,84,climate_controlled,608.45,60.845,Active
36628,35624,7883,367,9/29/2018,10/8/2018,77,climate_controlled,295.27,29.527,Active
36629,33202,19021,143,7/17/2018,8/14/2018,75,climate_controlled,1159.89,115.989,Declined
36630,1209,11644,354,1/21/2018,12/10/2018,81,dry,11009.96,1100.996,Declined
36631,1432,25923,89,9/5/2018,10/1/2018,102,climate_controlled,348.76,34.876,Terminated
36632,3587,23988,138,4/27/2018,7/23/2018,79,dry,1410,141,Declined
36633,19091,16042,224,1/2/2018,8/25/2018,46,frozen,3582.4,358.24,Active
36634,5369,32214,361,6/15/2018,9/8/2018,75,dry,2213.26,221.326,Accepted
36635,7795,17148,231,6/7/2018,7/3/2018,139,dry,1140.64,114.064,Declined
36636,34477,19931,194,11/30/2018,12/29/2018,164,climate_controlled,625.45,62.545,Accepted
36637,23500,8431,180,5/7/2018,9/28/2018,95,climate_controlled,7196.05,719.605,Declined
36638,22515,36493,191,7/30/2018,10/19/2018,161,dry,4321.75,432.175,Declined
36639,27895,33355,43,7/28/2018,11/24/2018,59,dry,3065.39,306.539,Terminated
36640,33794,28674,114,3/25/2018,7/25/2018,129,climate_controlled,5381.1,538.11,Active
36641,39142,8529,51,11/5/2018,12/19/2018,116,climate_controlled,1235.03,123.503,Terminated
36642,35247,36493,6,8/7/2018,9/13/2018,110,dry,1284.56,128.456,Pending
36643,27743,36026,60,10/27/2018,12/19/2018,108,climate_controlled,2258.24,225.824,Declined
36644,13161,23670,157,12/24/2018,12/27/2018,87,climate_controlled,142.78,14.278,Declined
36645,28895,14863,203,8/14/2018,9/8/2018,30,frozen,197.26,19.726,Pending
36646,25143,19729,372,1/24/2018,10/4/2018,113,climate_controlled,15940.91,1594.091,Active
36647,4471,18836,247,1/26/2018,12/27/2018,87,dry,21463.5,2146.35,Active
36648,19589,12354,36,10/19/2018,11/8/2018,48,climate_controlled,292.89,29.289,Terminated
36649,33407,15410,307,5/24/2018,11/25/2018,76,dry,3032.34,303.234,Active
36650,40185,29057,235,7/7/2018,9/3/2018,86,climate_controlled,1206.96,120.696,Active
36651,10144,11099,334,9/15/2018,10/9/2018,104,climate_controlled,1037.24,103.724,Pending
36652,25401,21102,320,1/8/2018,7/5/2018,65,dry,5051.49,505.149,Active
36653,6109,32760,237,2/7/2018,3/19/2018,95,climate_controlled,2798.47,279.847,Accepted
36654,20224,7883,259,10/14/2018,10/28/2018,133,dry,734.6,73.46,Active
36655,113,19138,238,1/4/2018,2/7/2018,93,climate_controlled,1264.11,126.411,Accepted
36656,34152,23830,239,3/6/2018,12/18/2018,88,climate_controlled,16606.68,1660.668,Active
36657,4832,16327,112,11/28/2018,12/29/2018,76,climate_controlled,1239.32,123.932,Accepted
36658,22637,21530,8,1/17/2018,3/5/2018,50,dry,1236.16,123.616,Pending
36659,38502,10853,80,7/18/2018,8/30/2018,109,climate_controlled,1651.88,165.188,Accepted
36660,1053,931,340,10/30/2018,11/29/2018,116,climate_controlled,2105.16,210.516,Terminated
36661,5094,20231,324,5/19/2018,6/13/2018,89,climate_controlled,643.73,64.373,Declined
36662,31640,15914,134,6/19/2018,12/23/2018,119,climate_controlled,6555.19,655.519,Declined
36663,21879,5920,185,8/28/2018,11/1/2018,109,cooler,5590.36,559.036,Declined
36664,13110,20449,91,6/17/2018,8/15/2018,50,climate_controlled,1319.01,131.901,Accepted
36665,19231,35593,7,2/3/2018,3/30/2018,109,climate_controlled,1198.34,119.834,Declined
36666,37985,28327,315,2/27/2018,10/29/2018,47,cooler,6032.48,603.248,Terminated
36667,29941,19931,194,12/27/2018,12/29/2018,53,climate_controlled,13.94,1.394,Accepted
36668,27972,15174,218,6/11/2018,6/26/2018,80,dry,656.48,65.648,Declined
36669,7543,9332,77,3/15/2018,9/14/2018,147,cooler,4952.73,495.273,Declined
36670,21077,1749,216,9/6/2018,12/15/2018,146,climate_controlled,9600,960,Terminated
36671,27860,1666,140,1/23/2018,10/17/2018,131,climate_controlled,7175.56,717.556,Accepted
36672,4771,27361,39,3/29/2018,8/23/2018,113,climate_controlled,6378.62,637.862,Declined
36673,31536,4061,10,12/9/2018,12/11/2018,66,climate_controlled,43.74,4.374,Pending
36674,3999,34342,92,3/11/2018,7/30/2018,90,climate_controlled,10012.93,1001.293,Active
36675,31874,23670,110,9/5/2018,11/3/2018,134,dry,5489.58,548.958,Declined
36676,32310,23666,305,11/8/2018,11/15/2018,123,climate_controlled,240.04,24.004,Declined
36677,14650,25194,355,8/19/2018,8/25/2018,86,climate_controlled,407.15,40.715,Active
36678,22836,7883,367,3/7/2018,5/24/2018,58,climate_controlled,1927.6,192.76,Pending
36679,33095,23666,356,4/5/2018,8/7/2018,160,climate_controlled,10018.93,1001.893,Accepted
36680,20545,11075,13,11/10/2018,12/9/2018,90,dry,1606.33,160.633,Declined
36681,7576,36026,353,8/12/2018,12/22/2018,45,climate_controlled,3280.83,328.083,Pending
36682,39723,21487,339,5/27/2018,10/31/2018,118,cooler,2046.49,204.649,Declined
36683,22527,16327,112,4/9/2018,5/28/2018,59,climate_controlled,1520.75,152.075,Accepted
36684,12963,35106,156,10/20/2018,12/15/2018,151,climate_controlled,3336.07,333.607,Pending
36685,24759,27108,146,10/26/2018,11/22/2018,97,climate_controlled,978.14,97.814,Declined
36686,34394,19931,194,8/2/2018,10/2/2018,100,climate_controlled,802.19,80.219,Accepted
36687,17471,19729,121,4/25/2018,5/27/2018,82,climate_controlled,1518.33,151.833,Declined
36688,11553,35040,225,11/30/2018,12/29/2018,92,climate_controlled,940.31,94.031,Accepted
36689,21948,32759,181,11/9/2018,11/29/2018,88,dry,536.97,53.697,Declined
36690,4712,10095,337,1/25/2018,5/6/2018,137,climate_controlled,6550.78,655.078,Declined
36691,40201,29057,235,7/28/2018,10/13/2018,112,climate_controlled,2086.77,208.677,Pending
36692,15965,35115,175,7/23/2018,12/1/2018,93,climate_controlled,4806.44,480.644,Pending
36693,36430,29110,236,8/23/2018,12/26/2018,130,dry,5470.68,547.068,Declined
36694,29785,20342,363,2/12/2018,12/22/2018,91,climate_controlled,22474.26,2247.426,Terminated
36695,15623,16330,120,5/24/2018,9/5/2018,97,climate_controlled,5731.09,573.109,Accepted
36696,1864,16330,133,12/24/2018,12/27/2018,130,cooler,153.86,15.386,Declined
36697,23405,23666,305,2/24/2018,11/30/2018,67,climate_controlled,5211.51,521.151,Declined
36698,28175,35106,137,7/5/2018,11/15/2018,89,cooler,2428.37,242.837,Active
36699,17712,5565,32,1/17/2018,5/11/2018,101,climate_controlled,1998.7,199.87,Accepted
36700,36540,27963,105,3/21/2018,10/23/2018,73,climate_controlled,2903.04,290.304,Pending
36701,13555,26444,252,6/26/2018,7/29/2018,159,climate_controlled,1518.04,151.804,Terminated
36702,33652,14863,203,6/11/2018,9/15/2018,102,frozen,2575.43,257.543,Terminated
36703,25450,10095,337,1/28/2018,3/19/2018,85,climate_controlled,2012.05,201.205,Pending
36704,2409,37017,33,6/28/2018,11/16/2018,116,climate_controlled,8603.7,860.37,Active
36705,32344,24368,280,9/6/2018,11/24/2018,81,climate_controlled,3029.44,302.944,Accepted
36706,9646,33701,11,11/27/2018,12/26/2018,123,dry,731.77,73.177,Pending
36707,14870,17658,376,2/14/2018,8/12/2018,104,climate_controlled,9792.53,979.253,Accepted
36708,37704,25742,130,7/14/2018,9/13/2018,140,dry,4492.27,449.227,Active
36709,19095,17298,12,9/17/2018,9/27/2018,108,climate_controlled,806.72,80.672,Pending
36710,19361,17360,342,7/3/2018,8/7/2018,128,cooler,1555.36,155.536,Pending
36711,26527,288,35,3/28/2018,12/7/2018,151,cooler,7868.35,786.835,Accepted
36712,7932,11880,276,9/29/2018,10/1/2018,68,climate_controlled,89.42,8.942,Pending
36713,22350,35593,7,11/17/2018,12/7/2018,94,climate_controlled,375.79,37.579,Pending
36714,13480,25742,130,11/4/2018,12/26/2018,87,dry,2379.75,237.975,Declined
36715,16416,9332,77,9/9/2018,9/15/2018,75,cooler,82.85,8.285,Terminated
36716,27005,13181,190,4/11/2018,6/29/2018,82,climate_controlled,4429.89,442.989,Pending
36717,30694,11557,41,8/26/2018,11/25/2018,109,climate_controlled,4017.6,401.76,Terminated
36718,602,14863,203,5/3/2018,10/27/2018,136,frozen,6331.27,633.127,Active
36719,3550,16327,112,10/8/2018,12/17/2018,92,climate_controlled,3387.62,338.762,Declined
36720,7775,34694,365,5/9/2018,6/1/2018,44,cooler,228.91,22.891,Accepted
36721,27643,21042,72,3/19/2018,5/8/2018,156,cooler,3938.89,393.889,Pending
36722,2115,36491,193,7/29/2018,8/13/2018,68,dry,268.27,26.827,Active
36723,33515,36116,168,5/2/2018,12/19/2018,126,climate_controlled,8880.12,888.012,Terminated
36724,17107,34694,365,5/30/2018,6/20/2018,98,cooler,465.5,46.55,Accepted
36725,37261,25194,355,9/16/2018,10/20/2018,52,climate_controlled,1395.02,139.502,Terminated
36726,5162,1514,251,10/7/2018,12/25/2018,64,dry,2367.04,236.704,Active
36727,9028,23666,356,10/11/2018,12/14/2018,108,climate_controlled,3490.47,349.047,Pending
36728,2231,25456,184,2/15/2018,9/27/2018,101,climate_controlled,13923.99,1392.399,Declined
36729,27762,14557,308,2/5/2018,7/20/2018,104,climate_controlled,8575.3,857.53,Declined
36730,16507,34752,317,3/24/2018,12/9/2018,98,dry,13403.18,1340.318,Active
36731,24525,28092,24,12/1/2018,12/2/2018,81,climate_controlled,12.78,1.278,Declined
36732,15088,15022,79,7/21/2018,8/3/2018,104,dry,888.99,88.899,Terminated
36733,2128,27952,113,4/21/2018,12/12/2018,94,climate_controlled,11619.95,1161.995,Terminated
36734,14627,11384,49,8/6/2018,8/20/2018,122,climate_controlled,1033.22,103.322,Pending
36735,27660,16330,123,5/21/2018,10/11/2018,109,dry,6395.37,639.537,Terminated
36736,24936,3147,147,8/29/2018,10/25/2018,143,cooler,4930.8,493.08,Pending
36737,33983,32551,158,5/28/2018,7/25/2018,80,climate_controlled,2245.51,224.551,Terminated
36738,26216,10857,336,12/12/2018,12/21/2018,63,frozen,447.39,44.739,Terminated
36739,1815,29057,235,5/2/2018,7/12/2018,139,climate_controlled,2388.03,238.803,Active
36740,18394,1484,188,6/20/2018,11/8/2018,116,frozen,3613.56,361.356,Active
36741,28950,4431,202,8/11/2018,12/7/2018,106,dry,8882.39,888.239,Terminated
36742,5967,2897,111,5/9/2018,9/28/2018,63,climate_controlled,3905.85,390.585,Accepted
36743,18872,4443,98,7/20/2018,8/29/2018,132,climate_controlled,2999.62,299.962,Terminated
